TRIGGER,BLOCK,T_START,T_STOP,N_DETS,BAND_VALID,BAND_ALPHA,BAND_ALPHA_ERR,BAND_EP,BAND_EP_ERR,BAND_BETA,BAND_BETA_ERR,BAND_AIC,CPL_VALID,CPL_AIC,SBPL_VALID,SBPL_AIC,DSBPL_VALID,DSBPL_XB,DSBPL_XB_ERR,DSBPL_XP,DSBPL_XP_ERR,DSBPL_AIC,BANDBB_VALID,BANDBB_KT,BANDBB_KT_ERR,BANDBB_AIC,CPLBB_VALID,CPLBB_KT,CPLBB_KT_ERR,CPLBB_AIC,BEST_AIC_MODEL,LRT_BANDBB_BAND,LRT_CPLBB_CPL,LRT_DSBPL_SBPL
bn081222204,3,4.212000000000021,6.260000000000023,4,True,-0.7255207871204207,0.08672320016454771,122.50009861534198,10.788397191040282,-2.1620989206859154,0.0967466838050608,3872.999204637842,True,3901.7184440180777,True,3875.504898112417,False,10.163336451776734,6.298458648871376,144.9111410155434,19.520181038094663,3878.733608218714,True,29.64124397434459,3.2427155636014824,3870.82178784701,True,22.052608734102023,2.7561355685574807,3887.902217418447,Band+BB,6.177416790832012,17.81622659963068,0.7712898937029422
bn081222204,4,6.260000000000023,7.924000000000024,4,True,-0.8053043673295219,0.21255717607024877,107.73938613307733,28.771374964462275,-1.9531590232585292,0.10857197336234947,3554.6122326524883,True,3596.078396569803,True,3554.3932566184826,False,47.94652006188877,15.931404627990037,4998.707875776756,295.3050433666558,3558.9618726716744,True,6.439628017715583,0.9470986190354695,3555.68589009915,False,22.37165049186428,2.8679782526437343,3560.624921419976,SBPL,2.926342553338145,39.45347514982677,-0.5686160531918176
bn081222204,5,7.924000000000024,10.228000000000026,4,True,-1.0364518060814614,0.3146883202670476,86.7007536706811,35.49149897717988,-1.7767339324243958,0.0700071075776727,3894.0927566213995,True,3901.5079277549485,True,3896.032614004615,False,21.254248559694677,11.818873758463535,4999.99945141833,1.8080411174623805,3902.079041997989,False,15.711128738891123,0.0,3892.4963818070482,False,15.075013191398629,2.046601057351398,3890.458511463225,Band,5.596374814351293,15.049416291723446,-2.0464279933739817
bn081222204,6,10.228000000000026,14.32400000000003,4,False,-0.1276005562718733,0.1886553127116791,30.000350976870497,0.5795323076764909,-1.6170563167758285,0.03493129742575729,4766.369629950252,False,4770.721665835113,False,4766.611944260792,False,73.41574965965357,326.9467235886718,4999.99993139507,0.20558478004795688,4783.869638596219,False,7.993725770999348,2.040526771275169,4765.360650750406,False,9.107155263474132,1.3857396101307464,4760.540077062062,CPL+BB,5.008979199845271,14.181588773050862,-13.257694335427004
bn081224887,0,-0.13999999999998325,0.24400000000001676,7,True,-0.6998646410582814,0.1602666586268362,1865.2843092884011,679.9408888508319,-3.028400597056965,0.357284974282712,2047.4468063347617,True,2052.459679871544,True,2046.111622800906,False,702.8146552739479,174.27680848701098,618.639560442629,1662.6906238883514,2049.22531851647,True,3.227664676228463,0.8528573070737078,2047.3432028116745,True,2.8688286957049587,0.7029033081708825,2054.3114256986373,SBPL,4.1036035230872585,2.148254172906718,0.886304284435937
bn081224887,1,0.24400000000001676,0.8840000000000168,7,True,-0.11107702195928781,0.09406472254291598,777.8709559633916,60.987176546717535,-3.186265625809544,0.20251153087887297,3365.342806552499,False,nan,True,3367.884628641741,False,899.9911014572493,5.586699187150316,191.18724669678076,147.95688312018615,3363.1434421104123,True,4.790376897064435,1.5320131647824746,3366.3165231540524,True,4.834180685347677,1.2963896452271735,3370.495279109305,Band,3.026283398446594,nan,8.741186531328822
bn081224887,2,0.8840000000000168,1.9080000000000168,7,True,-0.17962895626677397,0.05947415988033071,620.9574322306598,31.395657675555526,-3.031616462772881,0.13082423975916813,4498.078500121311,True,4637.323430027183,True,4503.58256942743,True,168.07541062592074,45.98949678351062,540.6666696815122,35.02075569675591,4500.133968950208,True,61.089726695789366,62.22746825419448,4502.078526058249,True,113.38572497769213,3.2182826524504264,4537.370170144345,Band,-2.5936938072845805e-05,103.95325988283821,7.448600477221589
bn081224887,3,1.9080000000000168,4.212000000000017,7,True,-0.44317165278405957,0.0321607711620176,377.21307545980613,14.515610911261376,-2.8473375036798925,0.0918981655062574,6422.295106615155,True,6746.606588137306,True,6422.751915117325,True,161.02264600329028,30.826248135784112,319.8111990369975,64.30243751881446,6424.973644876879,True,1.4098616647926434,0.551413366766769,6426.295092315895,True,57.90141781269832,5.889201597421312,6537.046159340597,Band,1.4299260328698438e-05,213.56042879670895,1.7782702404456359
bn081224887,4,4.212000000000017,5.236000000000017,7,True,-0.6819859732886565,0.06420898561526789,274.99827030765044,25.52862903043416,-2.939945512648463,0.29219565938516445,4255.887672285341,False,nan,True,4256.073939820644,False,14.275411669986868,3.9960697260314104,270.7205409655517,49.63891858535379,4256.878201540103,True,22.34045353129135,25.66863235960526,4259.882381161851,True,41.38642185747944,4.672403559815887,4284.106317465965,Band,0.005291123489769234,nan,3.1957382805412635
bn081224887,5,5.236000000000017,6.644000000000017,7,True,-0.6093073560846242,0.08723742589439154,209.41577081370943,20.61598702465082,-2.764748062841873,0.31537217895159464,4877.404552330013,True,4877.81593040595,True,4875.920143118004,True,39.79094764852939,6.96861465360821,218.1880138202817,30.02688978186403,4878.089364984655,True,12.314104404574975,2.9139493463539763,4877.802504802443,True,53.611807312912546,0.0,4950.452498519343,SBPL,3.6020475275699937,-68.63656811339297,1.8307781333487583
bn081224887,6,6.644000000000017,7.540000000000017,7,True,-0.8161527909363748,0.11639719507050983,206.70759059335057,32.034188600362256,-2.3978421166646666,0.13676861015360653,3836.386969827445,True,3839.390886710111,True,3836.2933748998357,True,11.341523026518143,2.1592678398476073,216.83912851363002,32.92917252637396,3839.6700744397403,True,6.41319855851969,1.733949310808304,3838.5405000318815,True,13.424469073928258,0.0,3847.5352135646517,SBPL,1.84646979556328,-4.14432685454085,0.6233004600953791
bn081224887,7,7.540000000000017,10.740000000000016,7,True,-0.7375310140049859,0.12114067938703682,149.36432524506841,19.869127861867682,-2.3198663269531004,0.07583294497015114,6581.402485898811,True,6676.703002512998,True,6581.075616928507,False,88.26601396583037,29.28665716409562,56.98047696358018,63.48799688357896,6584.964167415041,True,14.230220928202636,5.01442606744458,6584.9792872918015,True,26.721912675905557,2.958176669329264,6619.494811949073,SBPL,0.4231986070099083,61.2081905639252,0.11144951346614107
bn081224887,8,10.740000000000016,12.532000000000018,7,True,-1.1250528049634492,0.2022869880684815,216.91660558347962,103.80330494491076,-2.353075745082318,0.14264513182849692,5229.073872202471,True,5224.272898646517,True,5228.273086312846,False,28.58042111425435,8.891277129989312,4999.999965382167,0.24855457861076502,5223.687153460924,False,18.369732605226947,4.649489096666143,5221.458531544223,True,18.252055666821313,3.573121696677549,5219.054517855837,CPL+BB,11.615340658247987,9.218380790680385,8.585932851922735
bn081224887,9,12.532000000000018,18.292000000000016,7,True,-1.0686306833731012,0.18047709731701705,136.44535886064764,37.440099928629316,-2.2118625838463903,0.060596099906325085,7746.993224823143,True,7742.229012706439,True,7747.105696024242,False,58.91297734594103,37.08787728572904,2325.361386499142,1521.6202143429095,7740.471060717436,False,20.002221295372347,4.483755570774374,7739.8550545088065,True,19.83644488517966,2.7080232220394986,7737.699526101116,CPL+BB,11.138170314336094,8.529486605322745,10.634635306806558
